seconds,107_flow,107_density,107_speed,105_flow,105_density,105_speed,108_flow,108_density,108_speed,103_flow,103_density,103_speed
433,1.9412591768956715,0.04746544362207013,41.2595759287924,9.596928476623965,0.0860848562998241,110.65629743971816,3.982782089869231,0.03865452371323462,102.45632648017434,3,0.12,25.0
434,1.8516154457627505,0.04768566594377773,39.24335781271693,9.730554335993112,0.08501010808079322,114.12320468355452,3.7939457003578756,0.03733504526435513,100.3790726525387,2,0.092,21.73913043
435,1.86574730807106,0.04737697813960842,39.79160944960103,10.137168208755673,0.08571390731119387,117.68434247559695,4.004046109847602,0.03781742190584512,104.29624992372548,2,0.105,19.04761905
436,1.7832951834928639,0.04612414422155048,38.78486371344855,9.93362837935037,0.08516972566250874,116.00011938268295,3.8131845755764013,0.038711000771955106,98.39878625098973,1,0.038,26.31578947
437,1.89917183268402,0.046302797152831386,41.04344812169154,9.558997105126526,0.085172608932746,111.65939708052267,3.735738425521506,0.04310042926986414,92.39674551184784,4,0.098,40.81632653
438,1.8135364200474466,0.04316284818589507,44.2774054434352,8.839092618923999,0.08258474141534163,104.30924103666335,3.7609061945194577,0.04524324552987708,89.40425639262423,4,0.098,40.81632653
439,1.8312948562334042,0.041803423501524106,46.6539162802509,8.473464750455047,0.08211000413769004,100.5115028131716,4.164629414089033,0.04642007928893641,94.11707853618383,3,0.128,23.4375
440,1.7521239175445085,0.03947293869185514,47.70519165260795,8.714087155173615,0.08289952755314813,102.52768501191717,4.053712327032935,0.04565626221379961,92.59402343749966,6,0.115,52.17391304
441,1.7757311634926505,0.03821096567358322,50.425762584740525,8.931793140395175,0.08498528683380069,102.75950854411553,4.334311153029798,0.04526995152677108,99.80118604345208,2,0.132,15.15151515
442,1.7970901003028743,0.038042725514194346,50.84978984143191,8.843050936548014,0.08584383094486729,101.07825849039025,4.302471995598388,0.044310908524221454,101.11882200121855,8,0.135,59.25925926
443,1.8164148526549815,0.039668286036652026,49.463173911771726,9.33418894259106,0.0852872756167847,108.11842434844831,4.273665138874732,0.04538606009334322,98.34011952872154,3,0.111,27.02702703
444,1.8338991524021262,0.04050411060458993,48.684243412555375,9.016647138534768,0.08333610651042425,106.63977370478656,4.53331607802952,0.04639691151302482,100.87915576408139,4,0.132,30.3030303
